"Uf","IBGE","Municipio","CNES","Estabelecimento","INE","Sigla da equipe","Populaçao"
"MS","500370","DOURADOS","2710811","UNIDADE BASICA DE SAUDE INDAPOLIS","0000441678","eSF","2895"
"MS","500370","DOURADOS","3489159","UNIDADE BASICA DE SAUDE BEM TE VI","0000442070","eSF","2764"
"MS","500370","DOURADOS","3768074","UNIDADE BASICA DE SAUDE AUX ENF ELIS RENY DOS SANTOS","0000442089","eSF","3983"
"MS","500370","DOURADOS","5398800","UNIDADE BASICA DE SAUDE DR DIVINO ANTONIO LUIZ JD CARISMA","0000442100","eSF","4179"
"MS","500370","DOURADOS","6803628","UNIDADE BASICA DE SAUDE CHACARA DOS CAIUAS","0000442208","eSF","4420"
"MS","500270","CAMPO GRANDE","0010324","SESAU UBS DR WILLIAN MACKSOUD ESTRELA DO SUL","0000439436","-","4222"
"MS","500270","CAMPO GRANDE","0024465","SESAU UBS ENG ARTHUR HOKAMA DONA NETA GUANANDI","0000439827","-","4518"
"MS","500270","CAMPO GRANDE","0010251","SESAU UBS DR ALBERTO NEDER CAICARA","0001482734","-","2762"
"MS","500620","NOVA ANDRADINA","2612054","ESF NOVA CASA VERDE","0002212714","eAP","0"
"MS","500560","MIRANDA","2376024","UNIDADE BASICA DE SAUDE DE MIRANDA","0001666940","-","529"
"MS","500020","ÁGUA CLARA","2558793","UBSF ELTON ALVES DE OLIVEIRA","0001684698","eAPP","50"
"MS","500270","CAMPO GRANDE","0010227","SESAU UBS JAIR GARCIA DE FREITAS 26 DE AGOSTO","0000439215","-","3622"
"MS","500830","TRÊS LAGOAS","2757133","UNIDADE DE SAUDE DA FAMILIA VILA ALEGRE","0000445150","-","3451"
"MS","500830","TRÊS LAGOAS","6092195","ESTABELECIMENTO PENAL FEMININO DE TRES LAGOAS","0002246813","eAPP","0"
"MS","500100","APARECIDA DO TABOADO","7564708","EQUIPE DE ATENCAO BASICA PRISIONAL TIPO I","0001555359","eAPP","0"
"MS","500270","CAMPO GRANDE","0024473","SESAU UBS BAIRRO CORONEL ANTONINO","0000439843","-","3395"
"MS","500370","DOURADOS","2711109","UNIDADE BASICA DE SAUDE BIANOR ALVES DA SILVA SELETA","0001713728","-","1023"
"MS","500430","IGUATEMI","2603306","UNIDADE DE SAUDE DA FAMILIA VILA NOVA ESPERANCA","0001547623","eAPP","865"
"MS","500600","NOVA ALVORADA DO SUL","3996743","UNIDADE BASICA DE SAUDE DA FAMILIA LAURITA DIAS DE SOUZA","0002187809","eAPP","58"
"MS","500325","COSTA RICA","2559048","UNIDADE DE SAUDE DA FAMILIA SONHO MEU III","0001538497","eAPP","13"
"MS","500380","FÁTIMA DO SUL","2599384","ESTRATEGIA SAUDE DA FAMILIA JARDIM TATIANE","0001699172","eAPP","3"
"MS","500660","PONTA PORÃ","6032834","UNIDADE PRISIONAL FEMININA DE PONTA PORA","0000444073","eAPP","303"
"MS","500110","AQUIDAUANA","6471307","ESTABELECIMENTO PENAL DE AQUIDAUANA","0000438316","eAPP","507"
"MS","500830","TRÊS LAGOAS","6092195","ESTABELECIMENTO PENAL FEMININO DE TRES LAGOAS","0002241188","eAPP","10"
"MS","500270","CAMPO GRANDE","7975783","MODULO DE SAUDE DO COMPLEXO PENITENCIARIO DE CAMPO GRANDE MS","0002222221","eAPP","15"
"MS","500830","TRÊS LAGOAS","9543333","UNIDADE DE SAUDE DA FAMILIA NOVA TRES LAGOAS","0002172186","eAP-20h","217"
"MS","500470","IVINHEMA","2371154","EACS DE IVINHEMA","0000442674","eAP-30h","5197"
"MS","500480","JAPORÃ","6784658","EQUIPE SAUDE DA FAMILIA TAGROS","0000442771","eSF","841"
"MS","500270","CAMPO GRANDE","0024422","SESAU USF DR ALBINO COIMBRA SANTA CARMELIA","0000439665","eSF","4200"
"MS","500630","PARANAÍBA","3050319","UNIDADE SAUDE DA FAMILIA SANTO ANTONIO","0000443778","eSF","2895"
"MS","500230","BRASILÂNDIA","2599368","UNIDADE SAUDE DA FAMILIA III","0000438707","eSF","1897"
"MS","500370","DOURADOS","2711109","UNIDADE BASICA DE SAUDE BIANOR ALVES DA SILVA SELETA","0001524283","eSF","4856"
"MS","500380","FÁTIMA DO SUL","2599384","ESTRATEGIA SAUDE DA FAMILIA JARDIM TATIANE","0000442291","eSF","3905"
"MS","500380","FÁTIMA DO SUL","9236716","ESTRATEGIA SAUDE DA FAMILIA JARDIM DOS IPES","0001624202","eSF","3102"
"MS","500400","GLÓRIA DE DOURADOS","9035699","ESF NOVA GLORIA","0000442321","eSF","2412"
"MS","500450","ITAPORÃ","2360993","ESF PIONEIRA ARLEI DO NASCIMENTO TEIXEIRA","0000442526","eSF","3920"
"MS","500460","ITAQUIRAÍ","2558637","UNIDADE DE SAUDE DA FAMILIA SANTA ROSA","0000442585","eSF","1310"
"MS","500460","ITAQUIRAÍ","2558653","UNIDADE DE SAUDE DA FAMILIA SUL BONITO","0000442607","eSF","1029"
"MS","500460","ITAQUIRAÍ","2597187","UNIDADE DE SAUDE DA FAMILIA PRIMAVERA","0000442615","eSF","3301"
"MS","500470","IVINHEMA","2371200","ESF ITAPOA","0000442704","eSF","3645"
"MS","500500","JARDIM","2376423","ESF RURAL DO BOQUEIRAO","0000442836","eSF","1187"
"MS","500500","JARDIM","2558696","PROGRAMA SAUDE FAMILIA DRA MARIA DE LOURDES DOS REIS","0000442852","eSF","4386"
"MS","500515","JUTI","2710684","UNIDADE DE SAUDE DE FAMILIA DE JUTI","0000442925","eSF","4442"
"MS","500520","LADÁRIO","2710749","UNIDADE BASICA DE SAUDE DR ROMEU ALBANEZE","0000442976","eSF","1954"
"MS","500520","LADÁRIO","3147320","UNIDADE BASICA DE SAUDE DR JOAO FERNANDES","0000442984","eSF","3159"
"MS","500270","CAMPO GRANDE","0010286","SESAU USF DR OLIMPIO CAVALHEIRO COHAB","0000439339","eSF","3550"
"MS","500270","CAMPO GRANDE","0010413","SESAU USF DR SONI LYDIA SOUZA WOLF MACAUBAS","0000439541","eSF","3261"
"MS","500270","CAMPO GRANDE","0010197","SESAU USF DR SUMIE IKEDA RODRIGUES SERRADINHO","0001573853","eSF","3574"
"MS","500270","CAMPO GRANDE","9439919","SESAU USF VILA COX SANTA LUZIA","0001667866","eSF","2756"
"MS","500270","CAMPO GRANDE","9443525","SESAU USF BENEDITO MARTINS GONCALVES OLIVEIRA II","0001667947","eSF","4403"
"MS","500580","NIOAQUE","7099665","UNIDADE DE SAUDE DA FAMILIA NIOAQUE URBANO 2 ANTONIO CORONEL","0000443441","eSF","3835"
"MS","500600","NOVA ALVORADA DO SUL","6689299","UNIDADE BASICA DE SAUDE DA FAMILIA FRANCISCO XAVIER DA COSTA","0000443522","eSF","1104"
"MS","500560","MIRANDA","9177272","ESF ARILDO BOSSAY","0001621742","eSF","3010"
"MS","500568","MUNDO NOVO","2374315","UNIDADE DE SAUDE DA FAMILIA I","0001521306","eSF","3194"
"MS","500570","NAVIRAÍ","7001878","ESF VILA NOVA","0000443360","eSF","5083"
"MS","500060","AMAMBAI","3280136","UNIDADE DE SAUDE DA FAMILIA VILA GUAPECRISTINA","0000437735","eSF","3655"
"MS","500690","PORTO MURTINHO","2376415","UNIDADE BASICA DE SAUDE DE PORTO MURTINHO","0000444138","eSF","3194"
"MS","500240","CAARAPÓ","2376083","ESTRATEGIA DE SAUDE DA FAMILIA CIRILA MARECO","0000438774","eSF","5471"
"MS","500260","CAMAPUÃ","6375014","UNIDADE DE SAUDE DA FAMILIA III CENTRAL","0000438928","eSF","2633"
"MS","500270","CAMPO GRANDE","0010146","SESAU USF DR ADEMAR GUEDES DE SOUZA MATA DO JACINTO","0000438995","eSF","3671"
"MS","500270","CAMPO GRANDE","0010197","SESAU USF DR SUMIE IKEDA RODRIGUES SERRADINHO","0000439134","eSF","3654"
"MS","500270","CAMPO GRANDE","0010235","SESAU USF DR MILTON KOJO CHINEN VILA NASSER","0000439258","eSF","3088"
"MS","500830","TRÊS LAGOAS","2757125","UNIDADE DE SAUDE DA FAMILIA SANTO ANDRE","0000445134","eSF","4801"
"MS","500830","TRÊS LAGOAS","2757095","UNIDADE DE SAUDE DA FAMILIA MIGUEL NUNES","0001637231","eSF","4549"
"MS","500830","TRÊS LAGOAS","2757141","UNIDADE DE SAUDE DA FAMILIA VILA HARO","0001691406","eSF","2738"
"MS","500070","ANASTÁCIO","6621058","ESTRATEGIA DE SAUDE DA FAMILIA MARIA FRANCISCA DE LIMA","0000437883","eSF","3485"
"MS","500090","ANTÔNIO JOÃO","3553280","ESF TEOFILO TEIXEIRA DA ROSA","0000438049","eSF","2776"
"MS","500110","AQUIDAUANA","2360209","UNIDADE DE SAUDE DA FAMILIA ELCIRIA RITA BRANDES GARCIA","0000438154","eSF","2798"
"MS","500110","AQUIDAUANA","2659662","UNIDADE DE SAUDE DA FAMILIA SANTA TEREZINHA","0000438197","eSF","3830"
"MS","500110","AQUIDAUANA","3240053","ESTRATEGIA DE SAUDE DA FAMILIA VILA TRINDADE","0000438235","eSF","2941"
"MS","500110","AQUIDAUANA","6315356","ESTRATEGIA DE SAUDE DA FAMILIA SAO PEDRO","0000438308","eSF","2762"
"MS","500730","RIO NEGRO","3934306","UNIDADE DE SAUDE DA FAMILIA ZONA RURAL","0000444324","eSF","1802"
"MS","500270","CAMPO GRANDE","3598209","SESAU USF HERBERTO CALADO REBELO AERO ITALIA","0001717391","eSF","2704"
"MS","500290","CASSILÂNDIA","2536277","UNIDADE BASICA DE SAUDE MARISTELA BERETTA","0000440892","eSF","4538"
"MS","500295","CHAPADÃO DO SUL","6955002","UNIDADE ESTRATEGIA DA SAUDE DA FAMILIA SIBIPIRUNA","0000440973","eSF","6408"
"MS","500315","CORONEL SAPUCAIA","2603454","UNIDADE DE SAUDE DA FAMILIA BENEDITO LAZARO FERNANDES","0000441023","eSF","5028"
"MS","500320","CORUMBÁ","2558726","UNIDADE BASICA DE SAUDE POPULAR VELHA","0000441171","eSF","3739"
"MS","500320","CORUMBÁ","7573170","UNIDADE BASICA DE SAUDE DR ENIO CUNHA II","0001547909","eSF","3636"
"MS","500270","CAMPO GRANDE","3361837","SESAU USF SAO BENEDITO","0000440353","eSF","2912"
"MS","500270","CAMPO GRANDE","7108044","SESAU USF VILA CARVALHO","0000440744","eSF","4582"
"MS","500270","CAMPO GRANDE","0021660","SESAU USF MANOEL CORDEIRO AGUAO","0001478400","eSF","1197"
"MS","500270","CAMPO GRANDE","0028827","SESAU CF MARIA DE LOURDES DOS SANTOS PORTAL CAIOBA","0000439924","eSF","4543"
"MS","500270","CAMPO GRANDE","2752530","SESAU CF DRA MARCIA DE SA EARP NOVA LIMA","0000440027","eSF","2587"
"MS","500270","CAMPO GRANDE","3051374","SESAU USF DRA ALDA GUEDES GARCIA OLIVEIRA JARDIM AZALEIA","0000440140","eSF","3862"
"MS","500270","CAMPO GRANDE","3198278","SESAU USF PAULO COELHO MACHADO","0000440221","eSF","3237"
"MS","500270","CAMPO GRANDE","3285294","SESAU USF SEBASTIAO LUIZ NOGUEIRA LOS ANGELES","0000440264","eSF","5377"
"MS","500190","BATAGUASSU","2371030","UNIDADE DE SAUDE XV DE NOVEMBRO","0000438391","eSF","3262"
"MS","500210","BELA VISTA","6507050","ESF DR THYRSON LOUREIRO DE ALMEIDA","0000438626","eSF","2799"
"MS","500790","SIDROLÂNDIA","2591421","SAUDE LAR CAPAO BONITO I","0000444731","eSF","1600"
"MS","500793","SONORA","2591545","UNIDADE DE SAUDE DA FAMILIA BOA VISTA","0000444871","eSF","2829"
"MS","500830","TRÊS LAGOAS","2757109","UNIDADE DE SAUDE DA FAMILIA PARANAPUNGA","0000445088","eSF","2848"
"MS","500330","COXIM","2752573","UNIDADE DE SAUDE DA FAMILIA SANTA MARIA","0000441481","eSF","3415"
"MS","500345","DEODÁPOLIS","6806570","ESTRATEGIA DE SAUDE DA FAMILIA SANTA MARIA","0000441554","eSF","2840"
"MS","500348","DOIS IRMÃOS DO BURITI","2591537","UNIDADE DE SAUDE DA FAMILIA DOIS IRMAOS DO BURITI","0000441619","eSF","3419"
"MS","500370","DOURADOS","2710862","UNIDADE BASICA DE SAUDE DR MOACIR STEIN ARRUDA","0000441724","eSF","4389"
"MS","500370","DOURADOS","2710986","UNIDADE BASICA DE SAUDE PANAMBI E SAO PEDRO","0000441805","eSF","1975"
"MS","500370","DOURADOS","2711052","UNIDADE BASICA DE SAUDE FREI HUGOLINO BECKER","0000441864","eSF","2992"
"MS","500370","DOURADOS","2711168","UNIDADE BASICA DE SAUDE OTAVIA VITORINO SERRANTE","0000442046","eSF","3416"
"MS","500370","DOURADOS","9837663","UBS DR LUIZ CARLOS SIEBERT","0001686224","eSF","1682"
"MS","500370","DOURADOS","3977927","UNIDADE BASICA DE SAUDE DR NELSON RODOLFO KOZOROSKI","0001623095","eSF","4098"
"MS","500390","FIGUEIRÃO","3670430","UNIDADE BASICA DE SAUDE ARINDO RODRIGUES DA SILVA","0002252376","-","0"
"MS","500270","CAMPO GRANDE","0010138","SESAU USF DRA ELEONORA M QUEVEDO SILVIA REGINA","0000438987","-","3343"
"MS","500270","CAMPO GRANDE","0010251","SESAU UBS DR ALBERTO NEDER CAICARA","0000439274","-","3529"
"MS","500830","TRÊS LAGOAS","0946885","COLONIA PENAL PARACELSO DE LIMA VIEIRA JESUS","0002241250","eAPP","0"
"MS","500830","TRÊS LAGOAS","2757052","UNIDADE DE SAUDE DA FAMILIA EURIDICE CHAGAS CRUZ","0001629581","-","3388"
"MS","500100","APARECIDA DO TABOADO","3569578","ESF VILA PEREIRA","0002253100","eAPP","8"
"MS","500755","SANTA RITA DO PARDO","2375931","UNIDADE BASICA DE SAUDE JOSE FRANCISCO PEREIRA","0002164469","-","255"
"MS","500210","BELA VISTA","6645755","ESTRATEGIA DE SAUDE DA FAMILIA RURAL II","0000438634","-","1389"
"MS","500270","CAMPO GRANDE","5456185","SESAU CENTRO DE ATENCAO PSICOSSOCIAL III AFRODITE D CONTIS","0001687107","eAPP","12"
"MS","500720","RIO BRILHANTE","6238300","PENITENCIARIA MASCULINA DE RIO BRILHANTE","0001547402","eAPP","155"
"MS","500345","DEODÁPOLIS","6806570","ESTRATEGIA DE SAUDE DA FAMILIA SANTA MARIA","0001696114","eAPP","86"
"MS","500270","CAMPO GRANDE","0378704","PENITENCIARIA ESTADUAL MASCULINA REGIME FECHADO DA GAMELEIRA","0002174529","eAPP","435"
"MS","500345","DEODÁPOLIS","0843059","ESTRATEGIA DE SAUDE DA FAMILIA JARDIM ALVORADA","0002201151","eSF","1119"
"MS","500830","TRÊS LAGOAS","2757133","UNIDADE DE SAUDE DA FAMILIA VILA ALEGRE","0002172224","eAP-30h","316"
"MS","500370","DOURADOS","2710889","UNIDADE BASICA DE SAUDE DR LEON TOLSTOI RODRIGUES DE LIMA","0000441775","eSF","3621"
"MS","500480","JAPORÃ","7511833","ESF JAPORA","0001534114","eSF","2205"
"MS","500270","CAMPO GRANDE","3598209","SESAU USF HERBERTO CALADO REBELO AERO ITALIA","0000440418","eSF","2647"
"MS","500770","SETE QUEDAS","6356613","ESF VILA DA PAZ","0000444626","eSF","4566"
"MS","500370","DOURADOS","6943551","UNIDADE BASICA DE SAUDE ACS MARTA SIQUEIRA RODRIGUES","0000442224","eSF","4119"
"MS","500797","TAQUARUSSU","2558599","UNIDADE DE SAUDE DA FAMILIA TAQUARUSSU","0000444936","eSF","2641"
"MS","500370","DOURADOS","2711168","UNIDADE BASICA DE SAUDE OTAVIA VITORINO SERRANTE","0001623087","eSF","2499"
"MS","500370","DOURADOS","7489102","UNIDADE BASICA DE SAUDE ERISVALDO MENDONCA DOS SANTOS","0001620266","eSF","3226"
"MS","500375","ELDORADO","2599945","PROGRAMA DE SAUDE DA FAMILIA BAIRRO IPE","0000442232","eSF","4639"
"MS","500400","GLÓRIA DE DOURADOS","7185138","ESF ALTO DA GLORIA","0000442364","eSF","3023"
"MS","500410","GUIA LOPES DA LAGUNA","2558882","UNIDADE DE SAUDE DA FAMILIA OVIDIO PAULO DE OLIVEIRA","0000442380","eSF","3799"
"MS","500410","GUIA LOPES DA LAGUNA","6510450","UNIDADE DE SAUDE DA FAMILIA REINALDO DE ARRUDA","0000442399","eSF","3733"
"MS","500430","IGUATEMI","2603306","UNIDADE DE SAUDE DA FAMILIA VILA NOVA ESPERANCA","0000442429","eSF","4546"
"MS","500440","INOCÊNCIA","7195389","UESF BOCAINA","0000442518","eSF","1942"
"MS","500450","ITAPORÃ","2361434","ESF CARUMBE E SANTA TEREZINHA FLORIANO O QUARESMA","0001491601","eSF","1108"
"MS","500470","IVINHEMA","2371146","ESF DR GERALDO MAGNO RESENDE","0000442666","eSF","2721"
"MS","500270","CAMPO GRANDE","0010278","SESAU USF MARIA APARECIDA PEDROSSIAN","0000439312","eSF","3423"
"MS","500270","CAMPO GRANDE","0024341","SESAU USF EDSON QUINTINO MENDES JARDIM ITAMARACA","0000439614","eSF","2636"
"MS","500270","CAMPO GRANDE","0024341","SESAU USF EDSON QUINTINO MENDES JARDIM ITAMARACA","0000439649","eSF","3467"
"MS","500270","CAMPO GRANDE","0024422","SESAU USF DR ALBINO COIMBRA SANTA CARMELIA","0000439673","eSF","3152"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0000439789","eSF","2048"
"MS","500270","CAMPO GRANDE","0010316","SESAU USF DR VICENTE FRAGELLI CIDADE MORENA","0001557955","eSF","3454"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0001707914","eSF","2875"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0001707930","eSF","2012"
"MS","500580","NIOAQUE","2676877","UNIDADE DE SAUDE DA FAMILIA DE NIOAQUE URBANO 1 JONAS PEDRO","0000443425","eSF","2433"
"MS","500600","NOVA ALVORADA DO SUL","9424733","U B S DONIZETE MESSIAS DOS SANTOS","0002186098","eSF","1801"
"MS","500620","NOVA ANDRADINA","3881032","ESF CENTRO","0001711725","eSF","1858"
"MS","500630","PARANAÍBA","2536404","UNIDADE SAUDE DA FAMILIA NOSSA SENHORA DE LOURDES","0000443697","eSF","4162"
"MS","500520","LADÁRIO","7560680","UNIDADE BASICA DE SAUDE CENTRO","0001546295","eSF","1637"
"MS","500525","LAGUNA CARAPÃ","2482533","UNIDADE DE SAUDE DA FAMILIA BOCAJA","0000443042","eSF","1209"
"MS","500540","MARACAJU","5351359","UBS ESF AMBROZIO OLEGARIO DE LIMA","0000443131","eSF","5365"
"MS","500560","MIRANDA","9424849","ESF NS APARECIDA","0001655787","eSF","3215"
"MS","500568","MUNDO NOVO","2374315","UNIDADE DE SAUDE DA FAMILIA I","0000443239","eSF","2622"
"MS","500570","NAVIRAÍ","5657512","ESF SAO PEDRO","0000443328","eSF","2881"
"MS","500020","ÁGUA CLARA","9318348","UBSF SEBASTIANA DE BRITO PASCOAL","0000437646","eSF","5353"
"MS","500060","AMAMBAI","2558440","UNIDADE DE SAUDE DA FAMILIA VILA LIMEIRA","0000437689","eSF","3275"
"MS","500060","AMAMBAI","2559463","UNIDADE DE SAUDE DA FAMILIA VILAS INTEGRADAS","0000437719","eSF","4035"
"MS","500660","PONTA PORÃ","5683238","UNIDADE BASICA DE SAUDE DA FAMILIA ROSANGELA PEREIRA SILVA","0000443964","eSF","1672"
"MS","500690","PORTO MURTINHO","0093165","UNIDADE BASICA DE SAUDE JAMIL ELEONOR GARCIA","0001712411","eSF","2442"
"MS","500240","CAARAPÓ","2536501","ESTRATEGIA DE SAUDE DA FAMILIA BENEDITO CARDOSO","0000438804","eSF","4977"
"MS","500830","TRÊS LAGOAS","2757117","UNIDADE DE SAUDE DA FAMILIA SANTA RITA","0000445118","eSF","3543"
"MS","500830","TRÊS LAGOAS","2757168","UNIDADE DE SAUDE DA FAMILIA VILA PILOTO ADRIANA CRISTINA","0000445193","eSF","2457"
"MS","500830","TRÊS LAGOAS","6343864","UNIDADE DE SAUDE DA FAMILIA JARDIM MARISTELA","0000445231","eSF","6475"
"MS","500830","TRÊS LAGOAS","9390693","UNIDADE DE SAUDE DA FAMILIA JARDIM ATENAS BISPO DOM MOREIRA","0001639587","eSF","4001"
"MS","500085","ANGÉLICA","2376628","ESF VILA ESPERANCA","0000437999","eSF","2647"
"MS","500090","ANTÔNIO JOÃO","2710625","ESF SALVANI SIMPLICIO FREITAS","0000438030","eSF","3792"
"MS","500100","APARECIDA DO TABOADO","3569578","ESF VILA PEREIRA","0000438081","eSF","4042"
"MS","500110","AQUIDAUANA","2360225","UNIDADE DE SAUDE DA FAMILIA CAMISAO","0000438170","eSF","1800"
"MS","500110","AQUIDAUANA","5601010","UNIDADE DE SAUDE DA FAMILIA BAIRRO ALTO","0000438286","eSF","2886"
"MS","500720","RIO BRILHANTE","2804514","ESTRATEGIA SAUDE DA FAMILIA JAIME MEDEIROS","0000444219","eSF","4785"
"MS","500720","RIO BRILHANTE","2804530","ESTRATEGIA SAUDE DA FAMILIA ANTONIO APARECIDO BITENCOURT","0000444235","eSF","3282"
"MS","500740","RIO VERDE DE MATO GROSSO","2537001","UNIDADE SAUDE DA FAMILIA CAMPO ALEGRE","0000444383","eSF","2723"
"MS","500740","RIO VERDE DE MATO GROSSO","2599961","UNIDADE DE SAUDE DA FAMILIA PARAISO CACERENCE","0000444391","eSF","2264"
"MS","500769","SÃO GABRIEL DO OESTE","2591359","UNIDADE DE SAUDE DA FAMILIA V","0000444510","eSF","3694"
"MS","500270","CAMPO GRANDE","0024481","SESAU USF CONSELHEIRO DE SAUDE EDNEY A DECAMPOS NOVA BAHIA","0001644521","eSF","3424"
"MS","500270","CAMPO GRANDE","3285294","SESAU USF SEBASTIAO LUIZ NOGUEIRA LOS ANGELES","0001644688","eSF","4588"
"MS","500270","CAMPO GRANDE","3051927","SESAU USF DR JURANDYR DE CASTRO COIMBRA ZE PEREIRA","0001644734","eSF","3719"
"MS","500270","CAMPO GRANDE","9230246","SESAU USF DR SYRZIL WILSON MAKSOUD SIRIO LIBANES","0001644858","eSF","4288"
"MS","500270","CAMPO GRANDE","9983449","SESAU USF DR CARLOS A JURGIELEWCZ CRISTO REDENTOR","0001717367","eSF","3913"
"MS","500270","CAMPO GRANDE","9983406","SESAU USF DR EDGAR PEDRO RAUPP SPERB ARNALDO","0001717375","eSF","1782"
"MS","500270","CAMPO GRANDE","2752530","SESAU CF DRA MARCIA DE SA EARP NOVA LIMA","0001644505","eSF","3001"
"MS","500295","CHAPADÃO DO SUL","6861512","UNIDADE ESTRATEGIA DA SAUDE DA FAMILIA FLAMBOYANT","0000440965","eSF","6806"
"MS","500310","CORGUINHO","2371758","ESTRATEGIA DA SAUDE DA FAMILIA DE CORGUINHO","0000441007","eSF","2408"
"MS","500320","CORUMBÁ","2559498","UNIDADE BASICA DE SAUDE GASTAO DE OLIVEIRA","0000441198","eSF","3892"
"MS","500320","CORUMBÁ","2676796","UNIDADE BASICA DE SAUDE SAO BARTOLOMEU","0000441260","eSF","3620"
"MS","500320","CORUMBÁ","6585426","UNIDADE BASICA DE SAUDE LUIS FRAGELLI","0000441309","eSF","4313"
"MS","500270","CAMPO GRANDE","5506158","SESAU CF DR MAURO R BARROS WANDERLEY IRACY COELHO","0000440434","eSF","4981"
"MS","500270","CAMPO GRANDE","5672341","SESAU USF DR JOAO MIGUEL BASMAGE ESTRELA DALVA","0000440450","eSF","4030"
"MS","500270","CAMPO GRANDE","7108052","SESAU USF DR NELSON ASSEF BUAINAIN JARDIM ANTARTICA","0000440779","eSF","3743"
"MS","500270","CAMPO GRANDE","7108052","SESAU USF DR NELSON ASSEF BUAINAIN JARDIM ANTARTICA","0000440809","eSF","4466"
"MS","500270","CAMPO GRANDE","0028789","SESAU USF DR JUDSON TADEU RIBAS MORENINHA III","0000439894","eSF","2991"
"MS","500270","CAMPO GRANDE","7568835","SESAU USF MARIA IVONE DE O NASCIMENTO ARAKAKI VILA FERNANDA","0000439916","eSF","3745"
"MS","500270","CAMPO GRANDE","0028851","SESAU USF ALFREDO NEDER COOPHAVILA II","0000439983","eSF","2767"
"MS","500270","CAMPO GRANDE","3285294","SESAU USF SEBASTIAO LUIZ NOGUEIRA LOS ANGELES","0000440256","eSF","3233"
"MS","500270","CAMPO GRANDE","3311260","SESAU USF PASTOR ELISEU FEITOSA DE ALENCAR SAO CONRADO","0000440329","eSF","3585"
"MS","500124","ARAL MOREIRA","7139470","UNIDADE BASICA DE SAUDE VALDIR PAULO SOLIGO","0000438359","eSF","4142"
"MS","500150","BANDEIRANTES","2536439","UNIDADE DE SAUDE DA FAMILIA I","0000438367","eSF","3504"
"MS","500190","BATAGUASSU","2371049","UNIDADE DE SAUDE JARDIM ACAPULCO","0000438405","eSF","4915"
"MS","500190","BATAGUASSU","5777321","ESF RITA GUARDINI PACHECO","0000438464","eSF","5971"
"MS","500200","BATAYPORÃ","6526594","ESTRATEGIA DE SAUDE DA FAMILIA SEBASTIAO MARTINS DE OLIVEIRA","0000438537","eSF","2440"
"MS","500210","BELA VISTA","2376407","ESF DR CARLOS SOLANO NUNES PRIMAVERAS","0000438553","eSF","4176"
"MS","500210","BELA VISTA","2710676","ESF DR AMAURI NANTES MUNIS JOAO DE BARRO","0000438596","eSF","3737"
"MS","500220","BONITO","7687524","UNIDADE DE SAUDE DA FAMILIA JARDIM BOM VIVER","0001535374","eSF","3305"
"MS","500230","BRASILÂNDIA","2710730","UNIDADE SAUDE DA FAMILIA II DE BRASILANDIA","0000438766","eSF","3837"
"MS","500790","SIDROLÂNDIA","2370875","UNIDADE DE SAUDE DA FAMILIA DA VILA SAO BENTO","0000444693","eSF","5410"
"MS","500800","TERENOS","2676559","POSTO DE SAUDE DA FAMILIA UNIDADE VILA FERREIRA","0000444952","eSF","4733"
"MS","500800","TERENOS","5045789","POSTO DE SAUDE DA FAMILIA UNIDADE PATAGONIA","0000444960","eSF","1575"
"MS","500330","COXIM","2752573","UNIDADE DE SAUDE DA FAMILIA SANTA MARIA","0000441473","eSF","3483"
"MS","500345","DEODÁPOLIS","2558572","ESTRATEGIA DE SAUDE DA FAMILIA LAGOA BONITA","0000441538","eSF","2673"
"MS","500350","DOURADINA","2536706","UNIDADE BASICA DE SAUDE PSF II FIRMO INACIO DA SILVA","0000441635","eSF","3342"
"MS","500370","DOURADOS","2710854","UNIDADE BASICA DE SAUDE DR JULVIS ARRUDA MATOS IV PLANO","0000441694","eSF","3268"
"MS","500370","DOURADOS","2711117","UNIDADE BASICA DE SAUDE MOTOHIDE HIRAISHI MARACANA","0000441953","eSF","4901"
"MS","500370","DOURADOS","3977927","UNIDADE BASICA DE SAUDE DR NELSON RODOLFO KOZOROSKI","0000442097","eSF","4665"
"MS","500370","DOURADOS","9837663","UBS DR LUIZ CARLOS SIEBERT","0001686208","eSF","2800"
"MS","500370","DOURADOS","5592593","UNIDADE BASICA DE SAUDE DRA HELENA YOSHIE MORIBE","0001623117","eSF","2702"
"MS","500270","CAMPO GRANDE","0024449","SESAU UBS DR JOAO PEREIRA DA ROSA AERO RANCHO","0000439746","-","2740"
"MS","500270","CAMPO GRANDE","0024430","SESAU USF DR GERMANO BARROS DE SOUZA UNIVERSITARIO","0001482688","-","4377"
"MS","500560","MIRANDA","2376024","UNIDADE BASICA DE SAUDE DE MIRANDA","0002249936","-","74"
"MS","500270","CAMPO GRANDE","0010227","SESAU UBS JAIR GARCIA DE FREITAS 26 DE AGOSTO","0000439207","-","3443"
"MS","500270","CAMPO GRANDE","0010251","SESAU UBS DR ALBERTO NEDER CAICARA","0000439266","-","2497"
"MS","500270","CAMPO GRANDE","2874474","SESAU USF SANTA EMILIA","0002252198","-","2"
