"Uf","IBGE","Municipio","CNES","Estabelecimento","INE","Sigla da equipe","Populaçao"
"MS","500830","TRÊS LAGOAS","9615946","UBS NOVO OESTE PASTOR MARCOS ROGERIO","0001684434","eSF","2664"
"MS","500270","CAMPO GRANDE","9443525","SESAU USF BENEDITO MARTINS GONCALVES OLIVEIRA II","0001667947","eSF","3415"
"MS","500270","CAMPO GRANDE","3598209","SESAU USF HERBERTO CALADO REBELO AERO ITALIA","0001717391","eSF","2224"
"MS","500370","DOURADOS","2710986","UNIDADE BASICA DE SAUDE PANAMBI E SAO PEDRO","0000441805","eSF","1837"
"MS","500370","DOURADOS","3977927","UNIDADE BASICA DE SAUDE DR NELSON RODOLFO KOZOROSKI","0001623095","eSF","3161"
"MS","500230","BRASILÂNDIA","2599368","UNIDADE SAUDE DA FAMILIA III","0000438707","eSF","1206"
"MS","500515","JUTI","2710684","UNIDADE DE SAUDE DE FAMILIA DE JUTI","0000442925","eSF","3681"
"MS","500520","LADÁRIO","2710749","UNIDADE BASICA DE SAUDE DR ROMEU ALBANEZE","0000442976","eSF","1371"
"MS","500568","MUNDO NOVO","2374315","UNIDADE DE SAUDE DA FAMILIA I","0001521306","eSF","2994"
"MS","500580","NIOAQUE","7099665","UNIDADE DE SAUDE DA FAMILIA NIOAQUE URBANO 2 ANTONIO CORONEL","0000443441","eSF","3390"
"MS","500600","NOVA ALVORADA DO SUL","6689299","UNIDADE BASICA DE SAUDE DA FAMILIA FRANCISCO XAVIER DA COSTA","0000443522","eSF","1016"
"MS","500320","CORUMBÁ","7573170","UNIDADE BASICA DE SAUDE DR ENIO CUNHA II","0001547909","eSF","3290"
"MS","500330","COXIM","2752573","UNIDADE DE SAUDE DA FAMILIA SANTA MARIA","0000441481","eSF","2508"
"MS","500345","DEODÁPOLIS","6806570","ESTRATEGIA DE SAUDE DA FAMILIA SANTA MARIA","0000441554","eSF","3329"
"MS","500370","DOURADOS","2711052","UNIDADE BASICA DE SAUDE FREI HUGOLINO BECKER","0000441864","eSF","2875"
"MS","500370","DOURADOS","2711168","UNIDADE BASICA DE SAUDE OTAVIA VITORINO SERRANTE","0000442046","eSF","3176"
"MS","500370","DOURADOS","2711109","UNIDADE BASICA DE SAUDE BIANOR ALVES DA SILVA SELETA","0001524283","eSF","4623"
"MS","500380","FÁTIMA DO SUL","2599384","ESTRATEGIA SAUDE DA FAMILIA JARDIM TATIANE","0000442291","eSF","4298"
"MS","500400","GLÓRIA DE DOURADOS","9035699","ESF NOVA GLORIA","0000442321","eSF","2450"
"MS","500460","ITAQUIRAÍ","2558637","UNIDADE DE SAUDE DA FAMILIA SANTA ROSA","0000442585","eSF","1235"
"MS","500460","ITAQUIRAÍ","2558653","UNIDADE DE SAUDE DA FAMILIA SUL BONITO","0000442607","eSF","1085"
"MS","500460","ITAQUIRAÍ","2597187","UNIDADE DE SAUDE DA FAMILIA PRIMAVERA","0000442615","eSF","2697"
"MS","500480","JAPORÃ","6784658","EQUIPE SAUDE DA FAMILIA TAGROS","0000442771","eSF","765"
"MS","500500","JARDIM","2376423","ESF RURAL DO BOQUEIRAO","0000442836","eSF","1054"
"MS","500730","RIO NEGRO","3934306","UNIDADE DE SAUDE DA FAMILIA ZONA RURAL","0000444324","eSF","1252"
"MS","500110","AQUIDAUANA","2360209","UNIDADE DE SAUDE DA FAMILIA ELCIRIA RITA BRANDES GARCIA","0000438154","eSF","2720"
"MS","500110","AQUIDAUANA","2659662","UNIDADE DE SAUDE DA FAMILIA SANTA TEREZINHA","0000438197","eSF","3575"
"MS","500190","BATAGUASSU","2371030","UNIDADE DE SAUDE XV DE NOVEMBRO","0000438391","eSF","3301"
"MS","500793","SONORA","2591545","UNIDADE DE SAUDE DA FAMILIA BOA VISTA","0000444871","eSF","3073"
"MS","500270","CAMPO GRANDE","0010413","SESAU USF DR SONI LYDIA SOUZA WOLF MACAUBAS","0000439541","eSF","2213"
"MS","500270","CAMPO GRANDE","3198278","SESAU USF PAULO COELHO MACHADO","0000440221","eSF","3029"
"MS","500110","AQUIDAUANA","6315356","ESTRATEGIA DE SAUDE DA FAMILIA SAO PEDRO","0000438308","eSF","2761"
"MS","500210","BELA VISTA","6507050","ESF DR THYRSON LOUREIRO DE ALMEIDA","0000438626","eSF","2709"
"MS","500270","CAMPO GRANDE","0010197","SESAU USF DR SUMIE IKEDA RODRIGUES SERRADINHO","0000439134","eSF","3543"
"MS","500270","CAMPO GRANDE","0010286","SESAU USF DR OLIMPIO CAVALHEIRO COHAB","0000439339","eSF","3206"
"MS","500270","CAMPO GRANDE","0024422","SESAU USF DR ALBINO COIMBRA SANTA CARMELIA","0000439665","eSF","3125"
"MS","500270","CAMPO GRANDE","0028827","SESAU CF MARIA DE LOURDES DOS SANTOS PORTAL CAIOBA","0000439924","eSF","4980"
"MS","500270","CAMPO GRANDE","2752530","SESAU CF DRA MARCIA DE SA EARP NOVA LIMA","0000440027","eSF","2033"
"MS","500270","CAMPO GRANDE","3051374","SESAU USF DRA ALDA GUEDES GARCIA OLIVEIRA JARDIM AZALEIA","0000440140","eSF","3635"
"MS","500830","TRÊS LAGOAS","2757117","ESTRATEGIA DE SAUDE DA FAMILIA SANTA RITA","0000445118","eSF","3473"
"MS","500830","TRÊS LAGOAS","2757141","ESTRATEGIA DE SAUDE DA FAMILIA VILA HARO","0000445169","eSF","4003"
"MS","500270","CAMPO GRANDE","3285294","SESAU USF SEBASTIAO LUIZ NOGUEIRA LOS ANGELES","0000440264","eSF","5116"
"MS","500270","CAMPO GRANDE","0021660","SESAU USF MANOEL CORDEIRO AGUAO","0001478400","eSF","1015"
"MS","500270","CAMPO GRANDE","9439919","SESAU USF VILA COX SANTA LUZIA","0001667866","eSF","2100"
"MS","500290","CASSILÂNDIA","2536277","UNIDADE BASICA DE SAUDE MARISTELA BERETTA","0000440892","eSF","4231"
"MS","500295","CHAPADÃO DO SUL","6955002","UNIDADE ESTRATEGIA DA SAUDE DA FAMILIA SIBIPIRUNA","0000440973","eSF","6220"
"MS","500315","CORONEL SAPUCAIA","2603454","UNIDADE DE SAUDE DA FAMILIA BENEDITO LAZARO FERNANDES","0000441023","eSF","4521"
"MS","500320","CORUMBÁ","2558726","UNIDADE BASICA DE SAUDE POPULAR VELHA","0000441171","eSF","3537"
"MS","500348","DOIS IRMÃOS DO BURITI","2591537","UNIDADE DE SAUDE DA FAMILIA DOIS IRMAOS DO BURITI","0000441619","eSF","3086"
"MS","500370","DOURADOS","2710862","UNIDADE BASICA DE SAUDE DR MOACIR STEIN ARRUDA","0000441724","eSF","3620"
"MS","500270","CAMPO GRANDE","3361837","SESAU USF SAO BENEDITO","0000440353","eSF","2312"
"MS","500270","CAMPO GRANDE","7108044","SESAU USF VILA CARVALHO","0000440744","eSF","3488"
"MS","500270","CAMPO GRANDE","0010197","SESAU USF DR SUMIE IKEDA RODRIGUES SERRADINHO","0001573853","eSF","3125"
"MS","500380","FÁTIMA DO SUL","9236716","ESTRATEGIA SAUDE DA FAMILIA JARDIM DOS IPES","0001624202","eSF","2900"
"MS","500430","IGUATEMI","2374331","PSF VILA ROSA","0000442402","eSF","4833"
"MS","500450","ITAPORÃ","2360993","ESF PIONEIRA ARLEI DO NASCIMENTO TEIXEIRA","0000442526","eSF","3649"
"MS","500470","IVINHEMA","2371200","ESF ITAPOA","0000442704","eSF","3868"
"MS","500500","JARDIM","2558696","PROGRAMA SAUDE FAMILIA DRA MARIA DE LOURDES DOS REIS","0000442852","eSF","4242"
"MS","500520","LADÁRIO","3147320","UNIDADE BASICA DE SAUDE DR JOAO FERNANDES","0000442984","eSF","2861"
"MS","500060","AMAMBAI","3280136","UNIDADE DE SAUDE DA FAMILIA VILA GUAPECRISTINA","0000437735","eSF","3375"
"MS","500090","ANTÔNIO JOÃO","3553280","ESF TEOFILO TEIXEIRA DA ROSA","0000438049","eSF","2466"
"MS","500110","AQUIDAUANA","3240053","ESTRATEGIA DE SAUDE DA FAMILIA VILA TRINDADE","0000438235","eSF","2972"
"MS","500560","MIRANDA","9177272","ESF ARILDO BOSSAY","0001621742","eSF","2502"
"MS","500570","NAVIRAÍ","7001878","ESF VILA NOVA","0000443360","eSF","5089"
"MS","500630","PARANAÍBA","3050319","UNIDADE SAUDE DA FAMILIA SANTO ANTONIO","0000443778","eSF","3325"
"MS","500240","CAARAPÓ","2376083","ESTRATEGIA DE SAUDE DA FAMILIA CIRILA MARECO","0000438774","eSF","5120"
"MS","500260","CAMAPUÃ","6375014","UNIDADE DE SAUDE DA FAMILIA III CENTRAL","0000438928","eSF","2578"
"MS","500270","CAMPO GRANDE","0010146","SESAU USF DR ADEMAR GUEDES DE SOUZA MATA DO JACINTO","0000438995","eSF","3094"
"MS","500270","CAMPO GRANDE","0010235","SESAU USF DR MILTON KOJO CHINEN VILA NASSER","0000439258","eSF","3267"
"MS","500690","PORTO MURTINHO","2376415","UNIDADE BASICA DE SAUDE DE PORTO MURTINHO","0000444138","eSF","2589"
"MS","500790","SIDROLÂNDIA","2591421","SAUDE LAR CAPAO BONITO I","0000444731","eSF","1480"
"MS","500345","DEODÁPOLIS","6806570","ESTRATEGIA DE SAUDE DA FAMILIA SANTA MARIA","0001696114","eAPP","13"
"MS","500370","DOURADOS","9837663","UBS DR LUIZ CARLOS SIEBERT","0001686208","-","1637"
"MS","500270","CAMPO GRANDE","0010251","SESAU UBS DR ALBERTO NEDER CAICARA","0000439274","-","2740"
"MS","500270","CAMPO GRANDE","0378704","PENITENCIARIA ESTADUAL MASCULINA REGIME FECHADO DA GAMELEIRA","0002174529","eAPP","0"
"MS","500210","BELA VISTA","6645755","ESTRATEGIA DE SAUDE DA FAMILIA RURAL II","0000438634","-","1468"
"MS","500270","CAMPO GRANDE","0010138","SESAU UBS DRA ELEONORA M QUEVEDO SILVIA REGINA","0000438960","-","2314"
"MS","500755","SANTA RITA DO PARDO","2375931","UNIDADE BASICA DE SAUDE JOSE FRANCISCO PEREIRA","0002164469","-","0"
"MS","500720","RIO BRILHANTE","6238300","PENITENCIARIA MASCULINA DE RIO BRILHANTE","0001547402","eAPP","91"
"MS","500830","TRÊS LAGOAS","9543333","UNIDADE BASICA DE SAUDE NOVA TRES LAGOAS","0002172186","eAP-20h","0"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0001707930","eSF","1419"
"MS","500620","NOVA ANDRADINA","3881032","ESF CENTRO","0001711725","eSF","1747"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0000439789","eSF","1719"
"MS","500270","CAMPO GRANDE","0028851","SESAU USF ALFREDO NEDER COOPHAVILA II","0000439983","eSF","2530"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0001707914","eSF","2104"
"MS","500270","CAMPO GRANDE","3051927","SESAU USF DR JURANDYR DE CASTRO COIMBRA ZE PEREIRA","0001644734","eSF","2688"
"MS","500270","CAMPO GRANDE","9983449","SESAU USF DR CARLOS A JURGIELEWCZ CRISTO REDENTOR","0001717367","eSF","1779"
"MS","500270","CAMPO GRANDE","9983406","SESAU USF DR EDGAR PEDRO RAUPP SPERB ARNALDO","0001717375","eSF","985"
"MS","500690","PORTO MURTINHO","0093165","ESF IV JAMIL ELEONOR GARCIA","0001712411","eSF","1815"
"MS","500270","CAMPO GRANDE","0024422","SESAU USF DR ALBINO COIMBRA SANTA CARMELIA","0000439673","eSF","2884"
"MS","500770","SETE QUEDAS","6356613","ESF VILA DA PAZ","0000444626","eSF","4442"
"MS","500797","TAQUARUSSU","2558599","UNIDADE DE SAUDE DA FAMILIA TAQUARUSSU","0000444936","eSF","2548"
"MS","500525","LAGUNA CARAPÃ","2482533","UNIDADE DE SAUDE DA FAMILIA BOCAJA","0000443042","eSF","1197"
"MS","500570","NAVIRAÍ","5657512","ESF SAO PEDRO","0000443328","eSF","3030"
"MS","500580","NIOAQUE","2676877","UNIDADE DE SAUDE DA FAMILIA DE NIOAQUE URBANO 1 JONAS PEDRO","0000443425","eSF","2273"
"MS","500630","PARANAÍBA","2536404","UNIDADE SAUDE DA FAMILIA NOSSA SENHORA DE LOURDES","0000443697","eSF","3981"
"MS","500320","CORUMBÁ","6585426","UNIDADE BASICA DE SAUDE LUIS FRAGELLI","0000441309","eSF","3900"
"MS","500350","DOURADINA","2536706","UNIDADE BASICA DE SAUDE PSF II FIRMO INACIO DA SILVA","0000441635","eSF","2880"
"MS","500370","DOURADOS","2710854","UNIDADE BASICA DE SAUDE DR JULVIS ARRUDA MATOS IV PLANO","0000441694","eSF","2050"
"MS","500370","DOURADOS","2710889","UNIDADE BASICA DE SAUDE DR LEON TOLSTOI RODRIGUES DE LIMA","0000441775","eSF","4027"
"MS","500370","DOURADOS","3977927","UNIDADE BASICA DE SAUDE DR NELSON RODOLFO KOZOROSKI","0000442097","eSF","4454"
"MS","500370","DOURADOS","5592593","UNIDADE BASICA DE SAUDE DRA HELENA YOSHIE MORIBE","0001623117","eSF","2941"
"MS","500370","DOURADOS","7489102","UNIDADE BASICA DE SAUDE ERISVALDO MENDONCA DOS SANTOS","0001620266","eSF","2871"
"MS","500410","GUIA LOPES DA LAGUNA","6510450","UNIDADE DE SAUDE DA FAMILIA REINALDO DE ARRUDA","0000442399","eSF","3616"
"MS","500470","IVINHEMA","2371146","ESF DR GERALDO MAGNO RESENDE","0000442666","eSF","2717"
"MS","500480","JAPORÃ","7511833","ESF JAPORA","0001534114","eSF","2166"
"MS","500740","RIO VERDE DE MATO GROSSO","2537001","UNIDADE SAUDE DA FAMILIA CAMPO ALEGRE","0000444383","eSF","2583"
"MS","500769","SÃO GABRIEL DO OESTE","2591359","UNIDADE DE SAUDE DA FAMILIA V","0000444510","eSF","3625"
"MS","500085","ANGÉLICA","2376628","ESF VILA ESPERANCA","0000437999","eSF","2539"
"MS","500100","APARECIDA DO TABOADO","3569578","ESF VILA PEREIRA","0000438081","eSF","3411"
"MS","500110","AQUIDAUANA","2360225","UNIDADE DE SAUDE DA FAMILIA CAMISAO","0000438170","eSF","1699"
"MS","500110","AQUIDAUANA","5601010","UNIDADE DE SAUDE DA FAMILIA BAIRRO ALTO","0000438286","eSF","2793"
"MS","500800","TERENOS","2676559","POSTO DE SAUDE DA FAMILIA UNIDADE VILA FERREIRA","0000444952","eSF","3436"
"MS","500800","TERENOS","5045789","POSTO DE SAUDE DA FAMILIA UNIDADE PATAGONIA","0000444960","eSF","1377"
"MS","500830","TRÊS LAGOAS","2757060","ESF INTERLAGOS GABRIEL MARQUES FERNANDES","0000445029","eSF","3745"
"MS","500270","CAMPO GRANDE","0024341","SESAU USF EDSON QUINTINO MENDES JARDIM ITAMARACA","0000439614","eSF","2051"
"MS","500270","CAMPO GRANDE","0024341","SESAU USF EDSON QUINTINO MENDES JARDIM ITAMARACA","0000439649","eSF","3405"
"MS","500270","CAMPO GRANDE","7568835","SESAU USF MARIA IVONE DE O NASCIMENTO ARAKAKI VILA FERNANDA","0000439916","eSF","3344"
"MS","500270","CAMPO GRANDE","3311260","SESAU USF PASTOR ELISEU FEITOSA DE ALENCAR SAO CONRADO","0000440329","eSF","2553"
"MS","500270","CAMPO GRANDE","5506158","SESAU CF DR MAURO R BARROS WANDERLEY IRACY COELHO","0000440434","eSF","5294"
"MS","500270","CAMPO GRANDE","5672341","SESAU USF DR JOAO MIGUEL BASMAGE ESTRELA DALVA","0000440450","eSF","4415"
"MS","500124","ARAL MOREIRA","7139470","UNIDADE BASICA DE SAUDE VALDIR PAULO SOLIGO","0000438359","eSF","3266"
"MS","500150","BANDEIRANTES","2536439","UNIDADE DE SAUDE DA FAMILIA I","0000438367","eSF","3317"
"MS","500190","BATAGUASSU","2371049","UNIDADE DE SAUDE JARDIM ACAPULCO","0000438405","eSF","5324"
"MS","500190","BATAGUASSU","5777321","ESF RITA GUARDINI PACHECO","0000438464","eSF","5776"
"MS","500210","BELA VISTA","2376407","ESF DR CARLOS SOLANO NUNES PRIMAVERAS","0000438553","eSF","3952"
"MS","500230","BRASILÂNDIA","2710730","UNIDADE SAUDE DA FAMILIA II DE BRASILANDIA","0000438766","eSF","4171"
"MS","500260","CAMAPUÃ","6375014","UNIDADE DE SAUDE DA FAMILIA III CENTRAL","0000438936","eSF","2464"
"MS","500270","CAMPO GRANDE","0028789","SESAU USF DR JUDSON TADEU RIBAS MORENINHA III","0000439894","eSF","2218"
"MS","500270","CAMPO GRANDE","3285294","SESAU USF SEBASTIAO LUIZ NOGUEIRA LOS ANGELES","0000440256","eSF","3692"
"MS","500270","CAMPO GRANDE","7108052","SESAU USF DR NELSON ASSEF BUAINAIN JARDIM ANTARTICA","0000440809","eSF","4381"
"MS","500270","CAMPO GRANDE","0010316","SESAU USF DR VICENTE FRAGELLI CIDADE MORENA","0001557955","eSF","2917"
"MS","500295","CHAPADÃO DO SUL","6861512","UNIDADE ESTRATEGIA DA SAUDE DA FAMILIA FLAMBOYANT","0000440965","eSF","8429"
"MS","500330","COXIM","2752573","UNIDADE DE SAUDE DA FAMILIA SANTA MARIA","0000441473","eSF","2397"
"MS","500370","DOURADOS","2711117","UNIDADE BASICA DE SAUDE MOTOHIDE HIRAISHI MARACANA","0000441953","eSF","4848"
"MS","500370","DOURADOS","6943551","UNIDADE BASICA DE SAUDE ACS MARTA SIQUEIRA RODRIGUES","0000442224","eSF","4010"
"MS","500370","DOURADOS","2711168","UNIDADE BASICA DE SAUDE OTAVIA VITORINO SERRANTE","0001623087","eSF","2112"
"MS","500270","CAMPO GRANDE","3598209","SESAU USF HERBERTO CALADO REBELO AERO ITALIA","0000440418","eSF","2632"
"MS","500270","CAMPO GRANDE","7108052","SESAU USF DR NELSON ASSEF BUAINAIN JARDIM ANTARTICA","0000440779","eSF","4057"
"MS","500270","CAMPO GRANDE","2752530","SESAU CF DRA MARCIA DE SA EARP NOVA LIMA","0001644505","eSF","2581"
"MS","500270","CAMPO GRANDE","0024481","SESAU USF CONSELHEIRO DE SAUDE EDNEY A DECAMPOS NOVA BAHIA","0001644521","eSF","3416"
"MS","500270","CAMPO GRANDE","3285294","SESAU USF SEBASTIAO LUIZ NOGUEIRA LOS ANGELES","0001644688","eSF","4485"
"MS","500270","CAMPO GRANDE","9230246","SESAU USF DR SYRZIL WILSON MAKSOUD SIRIO LIBANES","0001644858","eSF","4100"
"MS","500310","CORGUINHO","2371758","ESTRATEGIA DA SAUDE DA FAMILIA DE CORGUINHO","0000441007","eSF","2439"
"MS","500320","CORUMBÁ","2559498","UNIDADE BASICA DE SAUDE GASTAO DE OLIVEIRA","0000441198","eSF","3100"
"MS","500320","CORUMBÁ","2676796","UNIDADE BASICA DE SAUDE SAO BARTOLOMEU","0000441260","eSF","3228"
"MS","500375","ELDORADO","2599945","PROGRAMA DE SAUDE DA FAMILIA BAIRRO IPE","0000442232","eSF","4768"
"MS","500400","GLÓRIA DE DOURADOS","7185138","ESF ALTO DA GLORIA","0000442364","eSF","3024"
"MS","500410","GUIA LOPES DA LAGUNA","2558882","UNIDADE DE SAUDE DA FAMILIA OVIDIO PAULO DE OLIVEIRA","0000442380","eSF","3391"
"MS","500430","IGUATEMI","2603306","UNIDADE DE SAUDE DA FAMILIA VILA NOVA ESPERANCA","0000442429","eSF","2846"
"MS","500440","INOCÊNCIA","7195389","UESF BOCAINA","0000442518","eSF","1517"
"MS","500450","ITAPORÃ","2361434","ESF CARUMBE E SANTA TEREZINHA FLORIANO O QUARESMA","0001491601","eSF","1058"
"MS","500520","LADÁRIO","7560680","UNIDADE BASICA DE SAUDE CENTRO","0001546295","eSF","1385"
"MS","500540","MARACAJU","5351359","UBS ESF AMBROZIO OLEGARIO DE LIMA","0000443131","eSF","5209"
"MS","500020","ÁGUA CLARA","9318348","UBSF SEBASTIANA DE BRITO PASCOAL","0000437646","eSF","5404"
"MS","500060","AMAMBAI","2558440","UNIDADE DE SAUDE DA FAMILIA VILA LIMEIRA","0000437689","eSF","3131"
"MS","500060","AMAMBAI","2559463","UNIDADE DE SAUDE DA FAMILIA VILAS INTEGRADAS","0000437719","eSF","3891"
"MS","500090","ANTÔNIO JOÃO","2710625","ESF SALVANI SIMPLICIO FREITAS","0000438030","eSF","3645"
"MS","500560","MIRANDA","9424849","ESF NS APARECIDA","0001655787","eSF","2675"
"MS","500568","MUNDO NOVO","2374315","UNIDADE DE SAUDE DA FAMILIA I","0000443239","eSF","1794"
"MS","500200","BATAYPORÃ","6526594","ESTRATEGIA DE SAUDE DA FAMILIA SEBASTIAO MARTINS DE OLIVEIRA","0000438537","eSF","2336"
"MS","500210","BELA VISTA","2710676","ESF DR AMAURI NANTES MUNIS JOAO DE BARRO","0000438596","eSF","3149"
"MS","500220","BONITO","7687524","UNIDADE DE SAUDE DA FAMILIA JARDIM BOM VIVER","0001535374","eSF","3255"
"MS","500240","CAARAPÓ","2536501","ESTRATEGIA DE SAUDE DA FAMILIA BENEDITO CARDOSO","0000438804","eSF","4550"
"MS","500270","CAMPO GRANDE","0010278","SESAU USF MARIA APARECIDA PEDROSSIAN","0000439312","eSF","3242"
"MS","500720","RIO BRILHANTE","2804514","ESTRATEGIA SAUDE DA FAMILIA JAIME MEDEIROS","0000444219","eSF","4311"
"MS","500720","RIO BRILHANTE","2804530","ESTRATEGIA SAUDE DA FAMILIA ANTONIO APARECIDO BITENCOURT","0000444235","eSF","2834"
"MS","500740","RIO VERDE DE MATO GROSSO","2599961","UNIDADE DE SAUDE DA FAMILIA PARAISO CACERENCE","0000444391","eSF","2193"
"MS","500790","SIDROLÂNDIA","2370875","UNIDADE DE SAUDE DA FAMILIA DA VILA SAO BENTO","0000444693","eSF","5426"
"MS","500370","DOURADOS","2710897","UNIDADE BASICA DE SAUDE VILA ROSA","0001679651","eAPP","0"
"MS","500770","SETE QUEDAS","9921613","UNIDADE BASICA DA SAUDE DA FAMILIA DE SETE QUEDAS","0001693514","-","2693"
"MS","500270","CAMPO GRANDE","0024449","SESAU UBS DR JOAO PEREIRA DA ROSA AERO RANCHO","0000439746","-","2025"
"MS","500240","CAARAPÓ","2376202","UNIDADE BASICA DE SAUDE IDALIA ROSA DE JESUS","0000438782","-","1448"
"MS","500270","CAMPO GRANDE","0010227","SESAU UBS JAIR GARCIA DE FREITAS 26 DE AGOSTO","0000439207","-","2182"
"MS","500270","CAMPO GRANDE","0010251","SESAU UBS DR ALBERTO NEDER CAICARA","0000439266","-","1722"
"MS","500270","CAMPO GRANDE","0010308","SESAU UBS DR JORGE DAVID NASSER JOCKEY CLUB","0000439371","-","3338"
"MS","500270","CAMPO GRANDE","7108044","SESAU USF VILA CARVALHO","0001478761","eCR","756"
"MS","500270","CAMPO GRANDE","0010324","SESAU UBS DR WILLIAN MACKSOUD ESTRELA DO SUL","0001482467","-","3705"
"MS","500020","ÁGUA CLARA","3989372","UBSF MARIA DO CARMO DA SILVA MARIA","0001684698","eAPP","190"
"MS","500510","JATEÍ","6237991","ESTABELECIMENTO PENAL DE JATEI","0000442917","eAPP","0"
"MS","500620","NOVA ANDRADINA","6669239","ESF VILA BEATRIZ","0001548557","eAPP","376"
"MS","500500","JARDIM","6276423","ESTABELECIMENTO PENAL MAXIMO ROMERO","0000442887","eAPP","207"
"MS","500830","TRÊS LAGOAS","6158323","ESTABELECIMENTO PENAL MASCULINO DE TRES LAGOAS","0000445223","eAPP","775"
"MS","500025","ALCINÓPOLIS","2659611","UNIDADE BASICA DE SAUDE DE ALCINOPOLIS","0002124629","eAP-20h","405"
"MS","500830","TRÊS LAGOAS","2757079","ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE JOEL NEVES SILVA","0001691414","eSF","4463"
"MS","500110","AQUIDAUANA","0467499","UNIDADE DE SAUDE DA FAMILIA DRA CELIA VAZ DE CAMPOS TRINDADE","0002150212","eSF","449"
"MS","500270","CAMPO GRANDE","9898271","SESAU USF DR EVANDRO M DE ARRUDA DOM ANTONIO","0001717383","eSF","1612"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0001707922","eSF","1986"
"MS","500270","CAMPO GRANDE","9898271","SESAU USF DR EVANDRO M DE ARRUDA DOM ANTONIO","0001717766","eSF","1556"
"MS","500270","CAMPO GRANDE","9898271","SESAU USF DR EVANDRO M DE ARRUDA DOM ANTONIO","0001686798","eSF","2560"
"MS","500320","CORUMBÁ","7836546","UNIDADE BASICA DE SAUDE RANULFO DE JESUS VASCONCELLOS","0001556916","eSF","3593"
"MS","500710","RIBAS DO RIO PARDO","2536986","ESTRATEGIA DE SAUDE DA FAMILIA SAO SEBASTIAO","0000444162","eSF","3150"
"MS","500270","CAMPO GRANDE","7108001","SESAU USF DR ELIZABETH WANDERLE TOBARU BOTAFOGO","0000440701","eSF","2650"
"MS","500270","CAMPO GRANDE","0010235","SESAU USF DR MILTON KOJO CHINEN VILA NASSER","0001672274","eSF","2830"
"MS","500210","BELA VISTA","2710668","ESF DR ELY DE ARAUJO BARBOSA CENTRAL","0000438588","eSF","2839"
"MS","500520","LADÁRIO","9241558","UNIDADE BASICA DE SAUDE MARIA FRANCISCA RAMONA DA CRUZ","0000442992","eSF","1838"
"MS","500520","LADÁRIO","6721451","UNIDADE BASICA DE SAUDE ERICO VALLE LOAIZA","0001578839","eSF","1559"
"MS","500570","NAVIRAÍ","7018428","ESF SOL NASCENTE","0000443379","eSF","6018"
"MS","500620","NOVA ANDRADINA","3188957","ESF HORTO FLORESTAL","0000443603","eSF","4531"
"MS","500630","PARANAÍBA","3050270","UNIDADE SAUDE DA FAMILIA SANTA LUCIA","0000443751","eSF","3627"
"MS","500660","PONTA PORÃ","6384587","UNIDADE BASICA DESAUDE DA FAMILIA DR CARLOS AUGUSTO P ISSINI","0000444081","eSF","2221"
"MS","500690","PORTO MURTINHO","2376415","UNIDADE BASICA DE SAUDE DE PORTO MURTINHO","0001486284","eSF","4067"
"MS","500320","CORUMBÁ","7320108","UNIDADE BASICA DE SAUDE DR PEDRO PAULO DE BARROS II","0001484516","eSF","3574"
"MS","500325","COSTA RICA","2375788","UNIDADE SAUDE FAMILIA VALE DO AMANHECER","0001676539","eSF","2141"
"MS","500370","DOURADOS","2710889","UNIDADE BASICA DE SAUDE DR LEON TOLSTOI RODRIGUES DE LIMA","0000441783","eSF","3665"
"MS","500370","DOURADOS","2711125","UNIDADE BASICA DE SAUDE PARQUE DAS NACOES II","0000441961","eSF","3148"
"MS","500370","DOURADOS","2711133","UNIDADE BASICA DE SAUDE RAMAO VIEIRA CACHOEIRINHA","0000441996","eSF","4733"
"MS","500450","ITAPORÃ","2651483","ESF MONTESE E PIRAPORA JOSE J CORREA ANGELINA T CUNHA","0000442550","eSF","2456"
"MS","500470","IVINHEMA","6220096","ESF PIRAVEVE","0000442720","eSF","3961"
"MS","500470","IVINHEMA","9783083","ESF DAS PALMEIRAS","0001682113","eSF","1554"
"MS","500480","JAPORÃ","2374390","UNIDADE DE SAUDE DA FAMILIA DE JACAREI","0000442755","eSF","1534"
"MS","500720","RIO BRILHANTE","7613687","ESTRATEGIA SAUDE DA FAMILIA VILA FATIMA","0000444200","eSF","4477"
"MS","500740","RIO VERDE DE MATO GROSSO","2536994","UNIDADE SAUDE DA FAMILIA JARDIM DOS ESTADOS","0000444375","eSF","2717"
"MS","500769","SÃO GABRIEL DO OESTE","2370964","UNIDADE DE SAUDE DA FAMILIA III","0000444472","eSF","3556"
"MS","500070","ANASTÁCIO","2376032","UNIDADE BASICA DE SAUDE ALFREDO GARCIA","0000437824","eSF","2343"
"MS","500110","AQUIDAUANA","2659689","ESTRATEGIA DE SAUDE DA FAMILIA NOVA AQUIDAUANA","0000438227","eSF","3114"
