"Uf","IBGE","Municipio","CNES","Estabelecimento","INE","Sigla da equipe","Populaçao"
"MS","500270","CAMPO GRANDE","7096895","SESAU USF DR HELIO MARTINS COELHO BATISTAO","0000440655","eSF","3863"
"MS","500270","CAMPO GRANDE","0010197","SESAU USF DR SUMIE IKEDA RODRIGUES SERRADINHO","0001717340","eSF","4158"
"MS","500270","CAMPO GRANDE","0028851","SESAU USF ALFREDO NEDER COOPHAVILA II","0001706543","eSF","2120"
"MS","500270","CAMPO GRANDE","9013415","SESAU USF PEDRO FELIX DE SOUZA PARADISO","0001606727","eSF","3279"
"MS","500370","DOURADOS","3489159","UNIDADE BASICA DE SAUDE BEM TE VI","0000442070","eSF","3166"
"MS","500370","DOURADOS","5398800","UNIDADE BASICA DE SAUDE DR DIVINO ANTONIO LUIZ JD CARISMA","0000442100","eSF","4387"
"MS","500380","FÁTIMA DO SUL","7290810","ESTRATEGIA SAUDE DA FAMILIA JARDIM SAO PAULO","0001479067","eSF","3327"
"MS","500310","CORGUINHO","6504280","ESF RURAL DE CORGUINHO","0000441015","eSF","2089"
"MS","500320","CORUMBÁ","0148636","UNIDADE BASICA DE SAUDE DR BONIFACIO TIKAYOSHI TIAEN","0002059045","eSF","3508"
"MS","500370","DOURADOS","2710811","UNIDADE BASICA DE SAUDE INDAPOLIS","0000441678","eSF","3069"
"MS","500270","CAMPO GRANDE","7568835","SESAU USF MARIA IVONE DE O NASCIMENTO ARAKAKI VILA FERNANDA","0001550799","eSF","3461"
"MS","500370","DOURADOS","3768074","UNIDADE BASICA DE SAUDE AUX ENF ELIS RENY DOS SANTOS","0000442089","eSF","4312"
"MS","500370","DOURADOS","6803628","UNIDADE BASICA DE SAUDE CHACARA DOS CAIUAS","0000442208","eSF","4605"
"MS","500390","FIGUEIRÃO","3670430","UNIDADE BASICA DE SAUDE ARINDO RODRIGUES DA SILVA","0000442313","eSF","3293"
"MS","500380","FÁTIMA DO SUL","2558505","ESTRATEGIA SAUDE DA FAMILIA DE CULTURAMA","0000442275","eSF","3289"
"MS","500060","AMAMBAI","6003370","POSTO DE SAUDE VILA SAO LUIZ ESF","0000437743","eSF","4168"
"MS","500060","AMAMBAI","6967752","POSTO DE SAUDE VILAS JARDIM PANORAMA E ORLANDO VIOL","0000437816","eSF","3199"
"MS","500380","FÁTIMA DO SUL","2599384","ESTRATEGIA SAUDE DA FAMILIA JARDIM TATIANE","0001699172","eAPP","2"
"MS","500560","MIRANDA","2710641","UNIDADE DE SAUDE DA FAMILIA BEIRA RIO","0002272393","eAPP","1"
"MS","500020","ÁGUA CLARA","2558793","UBSF ELTON ALVES DE OLIVEIRA","0001684698","eAPP","54"
"MS","500270","CAMPO GRANDE","0010227","SESAU UBS JAIR GARCIA DE FREITAS 26 DE AGOSTO","0000439215","-","3660"
"MS","500270","CAMPO GRANDE","0024465","SESAU UBS ENG ARTHUR HOKAMA DONA NETA GUANANDI","0000439827","-","4305"
"MS","500270","CAMPO GRANDE","0024473","SESAU UBS BAIRRO CORONEL ANTONINO","0000439843","-","3131"
"MS","500270","CAMPO GRANDE","0010251","SESAU UBS DR ALBERTO NEDER CAICARA","0001482734","-","3028"
"MS","500370","DOURADOS","2711109","UNIDADE BASICA DE SAUDE BIANOR ALVES DA SILVA SELETA","0001713728","-","2165"
"MS","500325","COSTA RICA","2559048","UNIDADE DE SAUDE DA FAMILIA SONHO MEU III","0001538497","eAPP","37"
"MS","500600","NOVA ALVORADA DO SUL","3996743","UNIDADE BASICA DE SAUDE DA FAMILIA LAURITA DIAS DE SOUZA","0002187809","eAPP","39"
"MS","500240","CAARAPÓ","2536501","ESTRATEGIA DE SAUDE DA FAMILIA BENEDITO CARDOSO","0001565524","eAPP","195"
"MS","500430","IGUATEMI","2603306","UNIDADE DE SAUDE DA FAMILIA VILA NOVA ESPERANCA","0001547623","eAPP","359"
"MS","500660","PONTA PORÃ","6032834","UNIDADE PRISIONAL FEMININA DE PONTA PORA","0000444073","eAPP","291"
"MS","500830","TRÊS LAGOAS","6092195","ESTABELECIMENTO PENAL FEMININO DE TRES LAGOAS","0002241188","eAPP","188"
"MS","500110","AQUIDAUANA","6471307","ESTABELECIMENTO PENAL DE AQUIDAUANA","0000438316","eAPP","475"
"MS","500270","CAMPO GRANDE","7975783","MODULO DE SAUDE DO COMPLEXO PENITENCIARIO DE CAMPO GRANDE MS","0002222221","eAPP","93"
"MS","500210","BELA VISTA","6645755","ESTRATEGIA DE SAUDE DA FAMILIA RURAL II","0002284405","eAP","21"
"MS","500620","NOVA ANDRADINA","2612054","ESF NOVA CASA VERDE","0002212714","eAP","745"
"MS","500627","PARAÍSO DAS ÁGUAS","7192614","POSTO DE SAUDE ROBERTO ARAUJO DOS SANTOS","0002270285","eAP","512"
"MS","500830","TRÊS LAGOAS","6092195","ESTABELECIMENTO PENAL FEMININO DE TRES LAGOAS","0002246813","eAPP","8"
"MS","500270","CAMPO GRANDE","0010324","SESAU USF DR WILLIAN MACKSOUD ESTRELA DO SUL","0000439436","eSF","4211"
"MS","500830","TRÊS LAGOAS","9543333","UNIDADE DE SAUDE DA FAMILIA NOVA TRES LAGOAS","0002172186","eAP-30h","2592"
"MS","500370","DOURADOS","2711109","UNIDADE BASICA DE SAUDE BIANOR ALVES DA SILVA SELETA","0001524283","eSF","4629"
"MS","500295","CHAPADÃO DO SUL","6955002","UNIDADE ESTRATEGIA DA SAUDE DA FAMILIA SIBIPIRUNA","0000440973","eSF","6612"
"MS","500320","CORUMBÁ","2558726","UNIDADE BASICA DE SAUDE POPULAR VELHA","0000441171","eSF","3643"
"MS","500370","DOURADOS","2710862","UNIDADE BASICA DE SAUDE DR MOACIR STEIN ARRUDA","0000441724","eSF","4049"
"MS","500515","JUTI","2710684","UNIDADE DE SAUDE DE FAMILIA DE JUTI","0000442925","eSF","4772"
"MS","500568","MUNDO NOVO","2374315","UNIDADE DE SAUDE DA FAMILIA I","0001521306","eSF","3364"
"MS","500270","CAMPO GRANDE","0010413","SESAU USF DR SONI LYDIA SOUZA WOLF MACAUBAS","0000439541","eSF","3421"
"MS","500730","RIO NEGRO","3934306","UNIDADE DE SAUDE DA FAMILIA ZONA RURAL","0000444324","eSF","2123"
"MS","500060","AMAMBAI","3280136","UNIDADE DE SAUDE DA FAMILIA VILA GUAPECRISTINA","0000437735","eSF","3807"
"MS","500110","AQUIDAUANA","3240053","ESTRATEGIA DE SAUDE DA FAMILIA VILA TRINDADE","0000438235","eSF","2990"
"MS","500110","AQUIDAUANA","6315356","ESTRATEGIA DE SAUDE DA FAMILIA SAO PEDRO","0000438308","eSF","2756"
"MS","500210","BELA VISTA","6507050","ESF DR THYRSON LOUREIRO DE ALMEIDA","0000438626","eSF","2815"
"MS","500460","ITAQUIRAÍ","2558653","UNIDADE DE SAUDE DA FAMILIA SUL BONITO","0000442607","eSF","1258"
"MS","500460","ITAQUIRAÍ","2597187","UNIDADE DE SAUDE DA FAMILIA PRIMAVERA","0000442615","eSF","5066"
"MS","500270","CAMPO GRANDE","0010197","SESAU USF DR SUMIE IKEDA RODRIGUES SERRADINHO","0000439134","eSF","3523"
"MS","500270","CAMPO GRANDE","0010286","SESAU USF DR OLIMPIO CAVALHEIRO COHAB","0000439339","eSF","3418"
"MS","500270","CAMPO GRANDE","0024422","SESAU USF DR ALBINO COIMBRA SANTA CARMELIA","0000439665","eSF","4915"
"MS","500480","JAPORÃ","6784658","EQUIPE SAUDE DA FAMILIA TAGROS","0000442771","eSF","842"
"MS","500520","LADÁRIO","3147320","UNIDADE BASICA DE SAUDE DR JOAO FERNANDES","0000442984","eSF","3665"
"MS","500560","MIRANDA","9177272","ESF ARILDO BOSSAY","0001621742","eSF","3001"
"MS","500570","NAVIRAÍ","7001878","ESF VILA NOVA","0000443360","eSF","5088"
"MS","500790","SIDROLÂNDIA","2591421","SAUDE LAR CAPAO BONITO I","0000444731","eSF","1581"
"MS","500830","TRÊS LAGOAS","2757095","UNIDADE DE SAUDE DA FAMILIA MIGUEL NUNES","0001637231","eSF","4836"
"MS","500830","TRÊS LAGOAS","2757141","UNIDADE DE SAUDE DA FAMILIA VILA HARO","0001691406","eSF","2750"
"MS","500230","BRASILÂNDIA","2599368","UNIDADE SAUDE DA FAMILIA III","0000438707","eSF","2938"
"MS","500270","CAMPO GRANDE","0028827","SESAU CF MARIA DE LOURDES DOS SANTOS PORTAL CAIOBA","0000439924","eSF","4549"
"MS","500270","CAMPO GRANDE","3051374","SESAU USF DRA ALDA GUEDES GARCIA OLIVEIRA JARDIM AZALEIA","0000440140","eSF","4024"
"MS","500070","ANASTÁCIO","6621058","ESTRATEGIA DE SAUDE DA FAMILIA MARIA FRANCISCA DE LIMA","0000437883","eSF","2129"
"MS","500110","AQUIDAUANA","2659662","UNIDADE DE SAUDE DA FAMILIA SANTA TEREZINHA","0000438197","eSF","3822"
"MS","500190","BATAGUASSU","2371030","UNIDADE DE SAUDE XV DE NOVEMBRO","0000438391","eSF","3217"
"MS","500270","CAMPO GRANDE","3285294","SESAU USF SEBASTIAO LUIZ NOGUEIRA LOS ANGELES","0000440264","eSF","5205"
"MS","500270","CAMPO GRANDE","3598209","SESAU USF HERBERTO CALADO REBELO AERO ITALIA","0001717391","eSF","2570"
"MS","500270","CAMPO GRANDE","2874474","SESAU USF JEFERSON RODRIGUES DE SOUZA SANTA EMILIA","0002252171","eSF","2744"
"MS","500580","NIOAQUE","7099665","UNIDADE DE SAUDE DA FAMILIA NIOAQUE URBANO 2 ANTONIO CORONEL","0000443441","eSF","4330"
"MS","500600","NOVA ALVORADA DO SUL","6689299","UNIDADE BASICA DE SAUDE DA FAMILIA FRANCISCO XAVIER DA COSTA","0000443522","eSF","1116"
"MS","500690","PORTO MURTINHO","2376415","UNIDADE BASICA DE SAUDE DE PORTO MURTINHO","0000444138","eSF","3356"
"MS","500830","TRÊS LAGOAS","2757109","UNIDADE DE SAUDE DA FAMILIA PARANAPUNGA","0000445088","eSF","2810"
"MS","500830","TRÊS LAGOAS","2757125","UNIDADE DE SAUDE DA FAMILIA SANTO ANDRE","0000445134","eSF","4962"
"MS","500290","CASSILÂNDIA","2536277","UNIDADE BASICA DE SAUDE MARISTELA BERETTA","0000440892","eSF","4623"
"MS","500090","ANTÔNIO JOÃO","3553280","ESF TEOFILO TEIXEIRA DA ROSA","0000438049","eSF","2895"
"MS","500830","TRÊS LAGOAS","2757133","UNIDADE DE SAUDE DA FAMILIA VILA ALEGRE","0000445150","eSF","5542"
"MS","500230","BRASILÂNDIA","2599481","UNIDADE SAUDE DA FAMILIA I DONIVAL WLYSSES ASSIS","0000438715","eSF","3632"
"MS","500240","CAARAPÓ","2376083","ESTRATEGIA DE SAUDE DA FAMILIA CIRILA MARECO","0000438774","eSF","5517"
"MS","500260","CAMAPUÃ","6375014","UNIDADE DE SAUDE DA FAMILIA III CENTRAL","0000438928","eSF","2850"
"MS","500270","CAMPO GRANDE","0010146","SESAU USF DR ADEMAR GUEDES DE SOUZA MATA DO JACINTO","0000438995","eSF","3818"
"MS","500270","CAMPO GRANDE","0010235","SESAU USF DR MILTON KOJO CHINEN VILA NASSER","0000439258","eSF","3374"
"MS","500380","FÁTIMA DO SUL","9236716","ESTRATEGIA SAUDE DA FAMILIA JARDIM DOS IPES","0001624202","eSF","3234"
"MS","500450","ITAPORÃ","2360993","ESF PIONEIRA ARLEI DO NASCIMENTO TEIXEIRA","0000442526","eSF","4073"
"MS","500470","IVINHEMA","2371200","ESF ITAPOA","0000442704","eSF","3502"
"MS","500520","LADÁRIO","2710749","UNIDADE BASICA DE SAUDE DR ROMEU ALBANEZE","0000442976","eSF","2108"
"MS","500630","PARANAÍBA","3050319","UNIDADE SAUDE DA FAMILIA SANTO ANTONIO","0000443778","eSF","2424"
"MS","500270","CAMPO GRANDE","2752530","SESAU CF DRA MARCIA DE SA EARP NOVA LIMA","0000440027","eSF","2655"
"MS","500270","CAMPO GRANDE","3361837","SESAU USF SAO BENEDITO","0000440353","eSF","3103"
"MS","500270","CAMPO GRANDE","7108044","SESAU USF VILA CARVALHO","0000440744","eSF","5442"
"MS","500270","CAMPO GRANDE","0010197","SESAU USF DR SUMIE IKEDA RODRIGUES SERRADINHO","0001573853","eSF","4056"
"MS","500270","CAMPO GRANDE","9443525","SESAU USF BENEDITO MARTINS GONCALVES OLIVEIRA II","0001667947","eSF","4078"
"MS","500793","SONORA","2591545","UNIDADE DE SAUDE DA FAMILIA BOA VISTA","0000444871","eSF","3292"
"MS","500345","DEODÁPOLIS","6806570","ESTRATEGIA DE SAUDE DA FAMILIA SANTA MARIA","0000441554","eSF","2467"
"MS","500270","CAMPO GRANDE","3198278","SESAU USF PAULO COELHO MACHADO","0000440221","eSF","3541"
"MS","500270","CAMPO GRANDE","0021660","SESAU USF MANOEL CORDEIRO AGUAO","0001478400","eSF","1203"
"MS","500270","CAMPO GRANDE","9439919","SESAU USF VILA COX SANTA LUZIA","0001667866","eSF","3161"
"MS","500315","CORONEL SAPUCAIA","2603454","UNIDADE DE SAUDE DA FAMILIA BENEDITO LAZARO FERNANDES","0000441023","eSF","5220"
"MS","500370","DOURADOS","9837663","UBS DR LUIZ CARLOS SIEBERT","0001686224","eSF","3029"
"MS","500370","DOURADOS","3977927","UNIDADE BASICA DE SAUDE DR NELSON RODOLFO KOZOROSKI","0001623095","eSF","4864"
"MS","500460","ITAQUIRAÍ","2558637","UNIDADE DE SAUDE DA FAMILIA SANTA ROSA","0000442585","eSF","1622"
"MS","500500","JARDIM","2376423","ESF RURAL DO BOQUEIRAO","0000442836","eSF","1207"
"MS","500500","JARDIM","2558696","PROGRAMA SAUDE FAMILIA DRA MARIA DE LOURDES DOS REIS","0000442852","eSF","4389"
"MS","500320","CORUMBÁ","7573170","UNIDADE BASICA DE SAUDE DR ENIO CUNHA II","0001547909","eSF","3697"
"MS","500370","DOURADOS","2710986","UNIDADE BASICA DE SAUDE PANAMBI E SAO PEDRO","0000441805","eSF","2074"
"MS","500370","DOURADOS","2711052","UNIDADE BASICA DE SAUDE FREI HUGOLINO BECKER","0000441864","eSF","3282"
"MS","500370","DOURADOS","2711168","UNIDADE BASICA DE SAUDE OTAVIA VITORINO SERRANTE","0000442046","eSF","3430"
"MS","500380","FÁTIMA DO SUL","2599384","ESTRATEGIA SAUDE DA FAMILIA JARDIM TATIANE","0000442291","eSF","3874"
"MS","500400","GLÓRIA DE DOURADOS","9035699","ESF NOVA GLORIA","0000442321","eSF","2569"
"MS","500110","AQUIDAUANA","2360209","UNIDADE DE SAUDE DA FAMILIA ELCIRIA RITA BRANDES GARCIA","0000438154","eSF","2705"
"MS","500270","CAMPO GRANDE","0024449","SESAU UBS DR SEBASTIAO ELOY PEREIRA JARDIM AERO RANCHO","0000439746","-","3435"
"MS","500830","TRÊS LAGOAS","2757052","UNIDADE DE SAUDE DA FAMILIA EURIDICE CHAGAS CRUZ","0001629581","-","3008"
"MS","500270","CAMPO GRANDE","0010251","SESAU UBS DR ALBERTO NEDER CAICARA","0000439274","-","2914"
"MS","500270","CAMPO GRANDE","5456185","SESAU CENTRO DE ATENCAO PSICOSSOCIAL III AFRODITE D CONTIS","0001687107","eAPP","16"
"MS","500720","RIO BRILHANTE","6238300","PENITENCIARIA MASCULINA DE RIO BRILHANTE","0001547402","eAPP","316"
"MS","500345","DEODÁPOLIS","6806570","ESTRATEGIA DE SAUDE DA FAMILIA SANTA MARIA","0001696114","eAPP","45"
"MS","500570","NAVIRAÍ","2892871","EAP JUNCAL","0002255235","eAP","257"
"MS","500710","RIBAS DO RIO PARDO","2536927","UNIDADE BASICA DE SAUDE","0002280299","eAP","557"
"MS","500570","NAVIRAÍ","2374250","CENTRO DE SAUDE DR ANTONITO PIRES DE SOUZA","0002246570","eAP","1906"
"MS","500100","APARECIDA DO TABOADO","3569578","ESF VILA PEREIRA","0002253100","eAPP","14"
"MS","500460","ITAQUIRAÍ","2558645","UNIDADE DE SAUDE DA FAMILIA DE ITAQUIRAI","0002263491","eAPP","6"
"MS","500800","TERENOS","5337135","ESF VILA JAMIL","0001711318","eAPP","40"
"MS","500830","TRÊS LAGOAS","0946885","COLONIA PENAL PARACELSO DE LIMA VIEIRA JESUS","0002241250","eAPP","61"
"MS","500070","ANASTÁCIO","2919842","ESTRATEGIA DE SAUDE DA FAMILIA RODRIGO QUEIROZ DAS CHAGAS","0002263009","eSF","1718"
"MS","500270","CAMPO GRANDE","0010138","SESAU USF DRA ELEONORA M QUEVEDO SILVIA REGINA","0000438987","eSF","3716"
"MS","500270","CAMPO GRANDE","0010162","SESAU USF DR IVAN HIDELBRAND DA COSTA BURITI","0000439061","eSF","3349"
"MS","500210","BELA VISTA","6645755","ESTRATEGIA DE SAUDE DA FAMILIA RURAL II","0000438634","eSF","1750"
"MS","500270","CAMPO GRANDE","0010162","SESAU USF DR IVAN HIDELBRAND DA COSTA BURITI","0001482386","eSF","2235"
"MS","500830","TRÊS LAGOAS","2757133","UNIDADE DE SAUDE DA FAMILIA VILA ALEGRE","0002172224","eAP-20h","482"
"MS","500797","TAQUARUSSU","2558599","UNIDADE DE SAUDE DA FAMILIA TAQUARUSSU","0000444936","eSF","2641"
"MS","500770","SETE QUEDAS","6356613","ESF VILA DA PAZ","0000444626","eSF","4314"
"MS","500270","CAMPO GRANDE","0024481","SESAU USF CONSELHEIRO DE SAUDE EDNEY A DECAMPOS NOVA BAHIA","0001644521","eSF","3558"
"MS","500830","TRÊS LAGOAS","9390693","UNIDADE DE SAUDE DA FAMILIA JARDIM ATENAS BISPO DOM MOREIRA","0001639587","eSF","3887"
"MS","500295","CHAPADÃO DO SUL","6861512","UNIDADE ESTRATEGIA DA SAUDE DA FAMILIA FLAMBOYANT","0000440965","eSF","6567"
"MS","500370","DOURADOS","6943551","UNIDADE BASICA DE SAUDE ACS MARTA SIQUEIRA RODRIGUES","0000442224","eSF","4762"
"MS","500370","DOURADOS","2711168","UNIDADE BASICA DE SAUDE OTAVIA VITORINO SERRANTE","0001623087","eSF","3097"
"MS","500375","ELDORADO","2599945","PROGRAMA DE SAUDE DA FAMILIA BAIRRO IPE","0000442232","eSF","4700"
"MS","500400","GLÓRIA DE DOURADOS","7185138","ESF ALTO DA GLORIA","0000442364","eSF","3123"
"MS","500440","INOCÊNCIA","7195389","UESF BOCAINA","0000442518","eSF","2103"
"MS","500570","NAVIRAÍ","5657512","ESF SAO PEDRO","0000443328","eSF","2875"
"MS","500580","NIOAQUE","2676877","UNIDADE DE SAUDE DA FAMILIA DE NIOAQUE URBANO 1 JONAS PEDRO","0000443425","eSF","2502"
"MS","500630","PARANAÍBA","2536404","UNIDADE SAUDE DA FAMILIA NOSSA SENHORA DE LOURDES","0000443697","eSF","3605"
"MS","500270","CAMPO GRANDE","0024341","SESAU USF EDSON QUINTINO MENDES JARDIM ITAMARACA","0000439614","eSF","3391"
"MS","500270","CAMPO GRANDE","0024341","SESAU USF EDSON QUINTINO MENDES JARDIM ITAMARACA","0000439649","eSF","3393"
"MS","500660","PONTA PORÃ","5683238","UNIDADE BASICA DE SAUDE DA FAMILIA ROSANGELA PEREIRA SILVA","0000443964","eSF","2007"
"MS","500740","RIO VERDE DE MATO GROSSO","2537001","UNIDADE SAUDE DA FAMILIA CAMPO ALEGRE","0000444383","eSF","2897"
"MS","500090","ANTÔNIO JOÃO","2710625","ESF SALVANI SIMPLICIO FREITAS","0000438030","eSF","3258"
"MS","500210","BELA VISTA","2376407","ESF DR CARLOS SOLANO NUNES PRIMAVERAS","0000438553","eSF","4450"
"MS","500270","CAMPO GRANDE","0028789","SESAU USF DR JUDSON TADEU RIBAS MORENINHA III","0000439894","eSF","3038"
"MS","500520","LADÁRIO","7560680","UNIDADE BASICA DE SAUDE CENTRO","0001546295","eSF","1922"
"MS","500540","MARACAJU","5351359","UBS ESF AMBROZIO OLEGARIO DE LIMA","0000443131","eSF","5416"
"MS","500600","NOVA ALVORADA DO SUL","9424733","U B S DONIZETE MESSIAS DOS SANTOS","0002186098","eSF","2415"
"MS","500720","RIO BRILHANTE","2804514","ESTRATEGIA SAUDE DA FAMILIA JAIME MEDEIROS","0000444219","eSF","4714"
"MS","500720","RIO BRILHANTE","2804530","ESTRATEGIA SAUDE DA FAMILIA ANTONIO APARECIDO BITENCOURT","0000444235","eSF","3426"
"MS","500740","RIO VERDE DE MATO GROSSO","2599961","UNIDADE DE SAUDE DA FAMILIA PARAISO CACERENCE","0000444391","eSF","2285"
"MS","500790","SIDROLÂNDIA","2370875","UNIDADE DE SAUDE DA FAMILIA DA VILA SAO BENTO","0000444693","eSF","5120"
"MS","500830","TRÊS LAGOAS","2757117","UNIDADE DE SAUDE DA FAMILIA SANTA RITA","0000445118","eSF","3564"
"MS","500830","TRÊS LAGOAS","2757168","UNIDADE DE SAUDE DA FAMILIA VILA PILOTO ADRIANA CRISTINA","0000445193","eSF","2664"
"MS","500830","TRÊS LAGOAS","6343864","UNIDADE DE SAUDE DA FAMILIA JARDIM MARISTELA","0000445231","eSF","6587"
"MS","500190","BATAGUASSU","2371049","UNIDADE DE SAUDE JARDIM ACAPULCO","0000438405","eSF","5187"
"MS","500190","BATAGUASSU","5777321","ESF RITA GUARDINI PACHECO","0000438464","eSF","5878"
"MS","500110","AQUIDAUANA","5601010","UNIDADE DE SAUDE DA FAMILIA BAIRRO ALTO","0000438286","eSF","3060"
"MS","500210","BELA VISTA","2710676","ESF DR AMAURI NANTES MUNIS JOAO DE BARRO","0000438596","eSF","3998"
"MS","500240","CAARAPÓ","2536501","ESTRATEGIA DE SAUDE DA FAMILIA BENEDITO CARDOSO","0000438804","eSF","5123"
"MS","500270","CAMPO GRANDE","0010278","SESAU USF MARIA APARECIDA PEDROSSIAN","0000439312","eSF","3241"
"MS","500270","CAMPO GRANDE","3285294","SESAU USF SEBASTIAO LUIZ NOGUEIRA LOS ANGELES","0000440256","eSF","3286"
"MS","500270","CAMPO GRANDE","9983406","SESAU USF DR EDGAR PEDRO RAUPP SPERB ARNALDO","0001717375","eSF","2602"
"MS","500620","NOVA ANDRADINA","3881032","ESF CENTRO","0001711725","eSF","2605"
"MS","500690","PORTO MURTINHO","0093165","UNIDADE BASICA DE SAUDE JAMIL ELEONOR GARCIA","0001712411","eSF","2276"
"MS","500270","CAMPO GRANDE","0010316","SESAU USF DR VICENTE FRAGELLI CIDADE MORENA","0001557955","eSF","3283"
"MS","500020","ÁGUA CLARA","9318348","UBSF SEBASTIANA DE BRITO PASCOAL","0000437646","eSF","5063"
"MS","500060","AMAMBAI","2558440","UNIDADE DE SAUDE DA FAMILIA VILA LIMEIRA","0000437689","eSF","3210"
"MS","500060","AMAMBAI","2559463","UNIDADE DE SAUDE DA FAMILIA VILAS INTEGRADAS","0000437719","eSF","4045"
"MS","500124","ARAL MOREIRA","7139470","UNIDADE BASICA DE SAUDE VALDIR PAULO SOLIGO","0000438359","eSF","4054"
"MS","500220","BONITO","7687524","UNIDADE DE SAUDE DA FAMILIA JARDIM BOM VIVER","0001535374","eSF","3317"
"MS","500200","BATAYPORÃ","6526594","ESTRATEGIA DE SAUDE DA FAMILIA SEBASTIAO MARTINS DE OLIVEIRA","0000438537","eSF","2357"
"MS","500270","CAMPO GRANDE","0024422","SESAU USF DR ALBINO COIMBRA SANTA CARMELIA","0000439673","eSF","3201"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0000439789","eSF","2445"
"MS","500270","CAMPO GRANDE","0028851","SESAU USF ALFREDO NEDER COOPHAVILA II","0000439983","eSF","2992"
"MS","500270","CAMPO GRANDE","3311260","SESAU USF PASTOR ELISEU FEITOSA DE ALENCAR SAO CONRADO","0000440329","eSF","3658"
"MS","500270","CAMPO GRANDE","5506158","SESAU CF DR MAURO R BARROS WANDERLEY IRACY COELHO","0000440434","eSF","4737"
"MS","500345","DEODÁPOLIS","2558572","ESTRATEGIA DE SAUDE DA FAMILIA LAGOA BONITA","0000441538","eSF","2530"
"MS","500370","DOURADOS","2711117","UNIDADE BASICA DE SAUDE MOTOHIDE HIRAISHI MARACANA","0000441953","eSF","4195"
"MS","500410","GUIA LOPES DA LAGUNA","2558882","UNIDADE DE SAUDE DA FAMILIA OVIDIO PAULO DE OLIVEIRA","0000442380","eSF","3935"
"MS","500430","IGUATEMI","2603306","UNIDADE DE SAUDE DA FAMILIA VILA NOVA ESPERANCA","0000442429","eSF","4994"
"MS","500450","ITAPORÃ","2361434","ESF CARUMBE E SANTA TEREZINHA FLORIANO O QUARESMA","0001491601","eSF","1119"
"MS","500560","MIRANDA","9424849","ESF NS APARECIDA","0001655787","eSF","3325"
"MS","500568","MUNDO NOVO","2374315","UNIDADE DE SAUDE DA FAMILIA I","0000443239","eSF","2837"
"MS","500525","LAGUNA CARAPÃ","2482533","UNIDADE DE SAUDE DA FAMILIA BOCAJA","0000443042","eSF","1235"
"MS","500270","CAMPO GRANDE","3598209","SESAU USF HERBERTO CALADO REBELO AERO ITALIA","0000440418","eSF","2715"
"MS","500270","CAMPO GRANDE","7108052","SESAU USF DR NELSON ASSEF BUAINAIN JARDIM ANTARTICA","0000440779","eSF","4353"
"MS","500270","CAMPO GRANDE","9983449","SESAU USF DR CARLOS A JURGIELEWCZ CRISTO REDENTOR","0001717367","eSF","5115"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0001707930","eSF","1887"
"MS","500270","CAMPO GRANDE","3285294","SESAU USF SEBASTIAO LUIZ NOGUEIRA LOS ANGELES","0001644688","eSF","4701"
"MS","500270","CAMPO GRANDE","9230246","SESAU USF DR SYRZIL WILSON MAKSOUD SIRIO LIBANES","0001644858","eSF","4408"
"MS","500270","CAMPO GRANDE","7568835","SESAU USF MARIA IVONE DE O NASCIMENTO ARAKAKI VILA FERNANDA","0000439916","eSF","3755"
"MS","500769","SÃO GABRIEL DO OESTE","2591359","UNIDADE DE SAUDE DA FAMILIA V","0000444510","eSF","3718"
"MS","500270","CAMPO GRANDE","2752530","SESAU CF DRA MARCIA DE SA EARP NOVA LIMA","0001644505","eSF","3069"
"MS","500270","CAMPO GRANDE","3051927","SESAU USF DR JURANDYR DE CASTRO COIMBRA ZE PEREIRA","0001644734","eSF","3430"
"MS","500320","CORUMBÁ","2559498","UNIDADE BASICA DE SAUDE GASTAO DE OLIVEIRA","0000441198","eSF","3799"
"MS","500320","CORUMBÁ","2676796","UNIDADE BASICA DE SAUDE SAO BARTOLOMEU","0000441260","eSF","3440"
"MS","500270","CAMPO GRANDE","5672341","SESAU USF DR JOAO MIGUEL BASMAGE ESTRELA DALVA","0000440450","eSF","3783"
"MS","500270","CAMPO GRANDE","7108052","SESAU USF DR NELSON ASSEF BUAINAIN JARDIM ANTARTICA","0000440809","eSF","4350"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0001707914","eSF","3659"
"MS","500270","CAMPO GRANDE","2874474","SESAU USF JEFERSON RODRIGUES DE SOUZA SANTA EMILIA","0002252198","eSF","2327"
"MS","500350","DOURADINA","2536706","UNIDADE BASICA DE SAUDE PSF II FIRMO INACIO DA SILVA","0000441635","eSF","3185"
"MS","500370","DOURADOS","2710854","UNIDADE BASICA DE SAUDE DR JULVIS ARRUDA MATOS IV PLANO","0000441694","eSF","3188"
"MS","500370","DOURADOS","2710889","UNIDADE BASICA DE SAUDE DR LEON TOLSTOI RODRIGUES DE LIMA","0000441775","eSF","3741"
"MS","500370","DOURADOS","3977927","UNIDADE BASICA DE SAUDE DR NELSON RODOLFO KOZOROSKI","0000442097","eSF","4975"
"MS","500370","DOURADOS","9837663","UBS DR LUIZ CARLOS SIEBERT","0001686208","eSF","3122"
